name,brand,type,model_year,price,mileage,fuel_type,transmission,safety_rating,engine_cc,seating_capacity,power_bhp,torque_nm,body_type,airbags,abs,ground_clearance,boot_space,service_cost,insurance_cost
XUV700,Mahindra,Car,2025,981085,21,Petrol,Automatic,3,2198,7,182,335,SUV,8,Yes,153,569,8160,53020
XUV700,Mahindra,Car,2025,1573366,21,Petrol,Automatic,5,2198,7,182,185,SUV,5,No,216,237,13601,20619
Scorpio N,Mahindra,Car,2025,3963606,26,Electric,Automatic,3,2198,7,172,228,SUV,7,Yes,222,434,14009,38133
Scorpio N,Mahindra,Car,2025,4468675,21,Electric,Manual,5,2198,7,172,252,SUV,6,No,219,674,6954,59033
Scorpio N,Mahindra,Car,2025,2805729,14,Hybrid,Manual,3,2198,7,172,197,SUV,4,Yes,236,333,10702,38270
Scorpio N,Mahindra,Car,2025,1069310,27,Petrol,Manual,4,2198,7,172,373,SUV,4,No,235,655,5586,56749
Thar,Mahindra,Car,2025,4410074,23,Electric,Automatic,5,2184,4,130,156,SUV,7,No,240,590,11169,53582
Thar,Mahindra,Car,2025,2965980,17,Electric,Automatic,5,2184,4,130,382,SUV,7,Yes,188,287,7380,22904
Thar,Mahindra,Car,2025,2034557,26,Hybrid,Manual,3,2184,4,130,350,SUV,7,No,185,276,4659,33891
Thar,Mahindra,Car,2025,2627348,28,Petrol,Manual,5,2184,4,130,388,SUV,3,Yes,204,506,7980,20407
City,Honda,Car,2025,2466446,17,Petrol,Automatic,5,1498,5,121,398,Sedan,5,Yes,180,551,7740,57310
City,Honda,Car,2025,1648468,22,Hybrid,Manual,4,1498,5,121,380,Sedan,7,Yes,232,353,4807,45260
City,Honda,Car,2025,1094954,23,Petrol,Automatic,3,1498,5,121,355,Sedan,2,No,182,259,7014,51241
City,Honda,Car,2025,898225,27,Hybrid,Manual,3,1498,5,121,289,Sedan,4,No,241,326,11807,25818
Elevate,Honda,Car,2025,1647774,23,Diesel,Manual,4,1498,5,121,376,SUV,2,Yes,203,666,8313,40042
Elevate,Honda,Car,2025,3885181,24,Electric,Manual,4,1498,5,121,386,SUV,1,Yes,199,237,10038,58488
Elevate,Honda,Car,2025,1161315,19,Diesel,Automatic,4,1498,5,121,386,SUV,8,No,177,678,7033,21647
Elevate,Honda,Car,2025,2778499,20,Electric,Manual,3,1498,5,121,314,SUV,4,Yes,243,460,13993,30464
Virtus,Volkswagen,Car,2025,2663972,26,Diesel,Automatic,3,1498,5,148,271,Sedan,8,No,157,557,13374,29954
Virtus,Volkswagen,Car,2025,1809643,14,Hybrid,Automatic,4,1498,5,148,400,Sedan,4,Yes,166,204,6367,41105
Virtus,Volkswagen,Car,2025,1283127,20,Petrol,Manual,5,1498,5,148,353,Sedan,6,No,210,592,14472,21695
Virtus,Volkswagen,Car,2025,2228497,22,Petrol,Automatic,4,1498,5,148,295,Sedan,7,Yes,179,244,7194,29415
Taigun,Volkswagen,Car,2025,3069342,28,Hybrid,Automatic,5,1498,5,148,121,SUV,7,No,240,238,6885,31272
Taigun,Volkswagen,Car,2025,3756376,21,Petrol,Manual,3,1498,5,148,397,SUV,8,No,187,506,9326,17774
Taigun,Volkswagen,Car,2025,2673582,18,Petrol,Automatic,5,1498,5,148,102,SUV,5,No,230,528,3995,18978
Taigun,Volkswagen,Car,2025,3624401,17,Diesel,Automatic,3,1498,5,148,238,SUV,8,Yes,211,265,8544,44628
Kushaq,Skoda,Car,2025,1636996,14,Petrol,Automatic,4,1498,5,148,241,SUV,4,No,212,450,8021,27048
Kushaq,Skoda,Car,2025,1349688,20,Hybrid,Manual,5,1498,5,148,129,SUV,1,Yes,215,470,3815,18893
Kushaq,Skoda,Car,2025,3709254,15,Electric,Automatic,4,1498,5,148,356,SUV,4,Yes,231,560,5473,59591
Kushaq,Skoda,Car,2025,3401149,26,Diesel,Manual,3,1498,5,148,313,SUV,6,Yes,180,314,8401,18565
Slavia,Skoda,Car,2025,1027529,14,Electric,Automatic,5,1498,5,148,283,Sedan,3,Yes,165,298,4013,14652
Slavia,Skoda,Car,2025,4011594,19,Petrol,Manual,5,1498,5,148,131,Sedan,2,Yes,183,526,13860,45209
Slavia,Skoda,Car,2025,1662907,25,Diesel,Automatic,5,1498,5,148,390,Sedan,3,No,245,656,7686,48043
Slavia,Skoda,Car,2025,1151388,26,Electric,Automatic,5,1498,5,148,394,Sedan,3,Yes,249,628,10884,15491
Apache RTR 160,TVS,Bike,2025,254924,62,Diesel,Manual,5,160,2,16,283,Bike,3,No,204,450,10731,13296
Apache RTR 160,TVS,Bike,2025,119006,57,Electric,Manual,5,160,2,16,395,Bike,8,Yes,170,511,6372,37645
Apache RTR 160,TVS,Bike,2025,190125,32,Electric,Automatic,4,160,2,16,138,Bike,5,No,175,311,13201,35189
Apache RTR 160,TVS,Bike,2025,350510,69,Hybrid,Manual,4,160,2,16,225,Bike,6,Yes,250,232,5071,10895
Apache RTR 200,TVS,Bike,2025,288585,65,Hybrid,Automatic,4,198,2,20,392,Bike,8,No,215,506,7313,11591
Apache RTR 200,TVS,Bike,2025,327986,55,Diesel,Manual,5,198,2,20,303,Bike,2,Yes,184,577,12489,40650
Apache RTR 200,TVS,Bike,2025,254910,30,Diesel,Manual,5,198,2,20,101,Bike,8,No,163,583,14559,33662
Apache RTR 200,TVS,Bike,2025,157318,31,Hybrid,Manual,5,198,2,20,397,Bike,8,No,233,547,4904,55809
Ronin,TVS,Bike,2025,257293,50,Diesel,Manual,4,225,2,20,133,Bike,4,No,188,475,5483,36798
Ronin,TVS,Bike,2025,220449,42,Electric,Manual,5,225,2,20,165,Bike,4,No,159,486,7531,44603
Ronin,TVS,Bike,2025,309059,63,Electric,Automatic,5,225,2,20,94,Bike,3,No,200,484,6104,12576
Ronin,TVS,Bike,2025,326299,65,Petrol,Automatic,5,225,2,20,287,Bike,5,No,216,291,12330,55416
Raider 125,TVS,Bike,2025,395451,29,Diesel,Manual,4,124,2,11,379,Bike,5,No,160,207,11263,22318
Raider 125,TVS,Bike,2025,134709,44,Diesel,Manual,5,124,2,11,200,Bike,8,No,245,608,8835,38038
Raider 125,TVS,Bike,2025,209164,47,Electric,Manual,5,124,2,11,145,Bike,7,Yes,181,371,4594,31226
Raider 125,TVS,Bike,2025,164481,72,Electric,Manual,5,124,2,11,399,Bike,1,Yes,222,233,9129,28442
Pulsar N160,Bajaj,Bike,2025,152122,67,Electric,Manual,5,164,2,16,341,Bike,2,No,214,212,8839,21815
Pulsar N160,Bajaj,Bike,2025,155466,36,Electric,Manual,5,164,2,16,239,Bike,6,Yes,153,674,6532,50237
Pulsar N160,Bajaj,Bike,2025,198643,46,Electric,Manual,3,164,2,16,265,Bike,5,Yes,212,691,11421,27235
Pulsar N160,Bajaj,Bike,2025,176505,66,Hybrid,Manual,5,164,2,16,324,Bike,1,Yes,181,305,13184,32722
Pulsar NS200,Bajaj,Bike,2025,188690,62,Hybrid,Manual,5,199,2,24,125,Bike,8,No,220,251,10722,35398
Pulsar NS200,Bajaj,Bike,2025,291477,46,Electric,Automatic,3,199,2,24,213,Bike,4,Yes,239,384,12389,37733
Pulsar NS200,Bajaj,Bike,2025,197624,38,Hybrid,Manual,4,199,2,24,218,Bike,8,Yes,159,562,11428,57193
Pulsar NS200,Bajaj,Bike,2025,247212,59,Electric,Manual,5,199,2,24,153,Bike,7,Yes,217,540,10675,10981
Dominar 400,Bajaj,Bike,2025,302597,70,Petrol,Automatic,4,373,2,40,233,Bike,4,Yes,237,213,4544,42599
Dominar 400,Bajaj,Bike,2025,250356,50,Petrol,Manual,5,373,2,40,94,Bike,5,No,167,339,14114,41370
Dominar 400,Bajaj,Bike,2025,171074,46,Diesel,Manual,3,373,2,40,168,Bike,3,Yes,198,612,11306,38496
Dominar 400,Bajaj,Bike,2025,365429,63,Diesel,Manual,4,373,2,40,301,Bike,5,No,216,323,8352,59715
Splendor Plus,Hero,Bike,2025,325077,39,Electric,Automatic,5,97,2,8,309,Bike,8,No,197,500,7784,37741
Splendor Plus,Hero,Bike,2025,129140,66,Diesel,Automatic,4,97,2,8,326,Bike,5,Yes,208,615,4262,21479
Splendor Plus,Hero,Bike,2025,253308,29,Hybrid,Manual,4,97,2,8,365,Bike,7,Yes,192,448,4047,55756
Splendor Plus,Hero,Bike,2025,325740,32,Electric,Manual,4,97,2,8,305,Bike,8,Yes,231,652,5324,18199
Xpulse 200,Hero,Bike,2025,87098,38,Electric,Manual,3,200,2,18,102,Bike,7,Yes,176,217,5041,12522
Xpulse 200,Hero,Bike,2025,183565,36,Electric,Manual,5,200,2,18,303,Bike,8,Yes,165,335,12758,38929
Xpulse 200,Hero,Bike,2025,291815,29,Petrol,Automatic,3,200,2,18,208,Bike,3,No,182,422,9435,48057
Xpulse 200,Hero,Bike,2025,346627,44,Petrol,Manual,4,200,2,18,121,Bike,6,No,191,370,7339,48254
Xtreme 160R,Hero,Bike,2025,352352,31,Diesel,Automatic,3,163,2,15,275,Bike,8,Yes,194,226,7958,57313
Xtreme 160R,Hero,Bike,2025,220790,55,Diesel,Automatic,4,163,2,15,217,Bike,5,No,211,558,5475,47828
Xtreme 160R,Hero,Bike,2025,272893,61,Petrol,Manual,4,163,2,15,196,Bike,7,No,219,378,14743,12554
Xtreme 160R,Hero,Bike,2025,237694,63,Electric,Automatic,3,163,2,15,291,Bike,5,No,233,222,8325,40709
Shine,Honda,Bike,2025,275399,37,Petrol,Manual,3,125,2,10,178,Bike,2,No,227,609,13316,40371
Shine,Honda,Bike,2025,264305,65,Electric,Manual,3,125,2,10,108,Bike,7,No,223,498,12859,13483
Shine,Honda,Bike,2025,225534,45,Diesel,Automatic,4,125,2,10,384,Bike,5,Yes,190,250,8512,19553
Shine,Honda,Bike,2025,125936,33,Electric,Automatic,3,125,2,10,211,Bike,1,No,160,246,6847,56458
SP125,Honda,Bike,2025,226511,54,Diesel,Automatic,4,125,2,10,177,Bike,3,Yes,201,585,14671,43258
SP125,Honda,Bike,2025,183141,72,Petrol,Automatic,3,125,2,10,356,Bike,8,Yes,206,635,6204,54310
SP125,Honda,Bike,2025,334009,75,Hybrid,Automatic,3,125,2,10,228,Bike,4,No,226,416,3282,57841
SP125,Honda,Bike,2025,91769,72,Electric,Automatic,4,125,2,10,338,Bike,4,Yes,219,546,6114,22339
Hornet 2.0,Honda,Bike,2025,263955,66,Hybrid,Automatic,4,184,2,17,92,Bike,4,Yes,173,565,5465,47906
Hornet 2.0,Honda,Bike,2025,288431,51,Petrol,Manual,3,184,2,17,387,Bike,1,No,235,253,5757,22403
Hornet 2.0,Honda,Bike,2025,93645,60,Electric,Automatic,5,184,2,17,308,Bike,4,No,158,223,12114,31919
Hornet 2.0,Honda,Bike,2025,270319,69,Hybrid,Automatic,4,184,2,17,117,Bike,6,Yes,188,597,5649,52806
CB350,Honda,Bike,2025,258690,55,Electric,Automatic,5,348,2,21,110,Bike,3,Yes,190,337,11445,18186
CB350,Honda,Bike,2025,347097,75,Electric,Automatic,5,348,2,21,235,Bike,6,Yes,236,633,6742,34552
CB350,Honda,Bike,2025,366008,33,Petrol,Manual,4,348,2,21,301,Bike,5,Yes,177,203,7127,40066
CB350,Honda,Bike,2025,175062,58,Hybrid,Automatic,3,348,2,21,200,Bike,3,Yes,233,637,4885,11979
Classic 350,Royal Enfield,Bike,2025,223135,71,Hybrid,Manual,4,349,2,20,227,Bike,6,Yes,208,270,13181,36796
Classic 350,Royal Enfield,Bike,2025,125129,72,Petrol,Automatic,5,349,2,20,180,Bike,3,No,236,435,7881,16444
Classic 350,Royal Enfield,Bike,2025,176058,33,Diesel,Automatic,3,349,2,20,256,Bike,3,Yes,177,245,14034,60000
Classic 350,Royal Enfield,Bike,2025,277721,39,Electric,Automatic,4,349,2,20,241,Bike,8,No,245,410,3495,51517
Hunter 350,Royal Enfield,Bike,2025,191026,62,Diesel,Automatic,4,349,2,20,182,Bike,5,No,214,324,7080,35259
Hunter 350,Royal Enfield,Bike,2025,338327,69,Electric,Automatic,5,349,2,20,154,Bike,4,Yes,176,216,4975,32005
Hunter 350,Royal Enfield,Bike,2025,256595,29,Electric,Automatic,3,349,2,20,218,Bike,8,Yes,247,559,14027,41502
Hunter 350,Royal Enfield,Bike,2025,134734,66,Electric,Automatic,3,349,2,20,229,Bike,5,Yes,185,387,5467,59063
Meteor 350,Royal Enfield,Bike,2025,299758,36,Diesel,Manual,4,349,2,20,254,Bike,8,No,248,597,5091,48150
Meteor 350,Royal Enfield,Bike,2025,138818,45,Electric,Automatic,3,349,2,20,379,Bike,5,No,222,669,10475,46539
Meteor 350,Royal Enfield,Bike,2025,100587,44,Hybrid,Manual,3,349,2,20,209,Bike,6,Yes,168,650,8767,51538
Meteor 350,Royal Enfield,Bike,2025,88996,46,Hybrid,Automatic,5,349,2,20,292,Bike,1,No,203,646,10665,55831
Himalayan 450,Royal Enfield,Bike,2025,106321,34,Petrol,Manual,3,452,2,40,114,Bike,3,No,208,246,10126,20369
Himalayan 450,Royal Enfield,Bike,2025,198054,72,Electric,Manual,5,452,2,40,250,Bike,4,No,179,266,13101,49628
Himalayan 450,Royal Enfield,Bike,2025,227786,30,Hybrid,Manual,4,452,2,40,240,Bike,1,No,243,355,9333,34193
Himalayan 450,Royal Enfield,Bike,2025,152172,66,Diesel,Automatic,3,452,2,40,332,Bike,1,Yes,170,680,3232,35709
R15 V4,Yamaha,Bike,2025,326038,65,Electric,Manual,4,155,2,18,293,Bike,8,No,250,613,7954,25576
R15 V4,Yamaha,Bike,2025,313650,66,Electric,Manual,4,155,2,18,184,Bike,3,No,247,446,5923,56445
R15 V4,Yamaha,Bike,2025,301240,74,Electric,Manual,5,155,2,18,279,Bike,5,No,216,682,11488,43940
R15 V4,Yamaha,Bike,2025,128694,68,Electric,Automatic,4,155,2,18,184,Bike,2,No,210,605,14885,15272
MT15,Yamaha,Bike,2025,119803,67,Petrol,Manual,3,155,2,18,143,Bike,6,Yes,179,289,5513,38428
MT15,Yamaha,Bike,2025,117342,62,Electric,Manual,5,155,2,18,132,Bike,3,No,211,487,12407,19844
MT15,Yamaha,Bike,2025,185870,37,Diesel,Automatic,3,155,2,18,96,Bike,5,No,246,338,13096,51851
MT15,Yamaha,Bike,2025,262748,49,Diesel,Automatic,5,155,2,18,152,Bike,1,No,217,673,6417,37986
FZ-S,Yamaha,Bike,2025,106237,67,Diesel,Manual,5,149,2,12,367,Bike,5,No,177,488,8464,51923
FZ-S,Yamaha,Bike,2025,369796,67,Hybrid,Automatic,4,149,2,12,212,Bike,5,Yes,216,565,6456,48298
FZ-S,Yamaha,Bike,2025,212222,54,Electric,Automatic,3,149,2,12,195,Bike,3,No,230,362,10075,19227
FZ-S,Yamaha,Bike,2025,255726,61,Electric,Manual,3,149,2,12,178,Bike,7,Yes,198,231,4056,56428
Duke 200,KTM,Bike,2025,219841,70,Petrol,Automatic,5,199,2,25,390,Bike,6,Yes,235,227,6214,33737
Duke 200,KTM,Bike,2025,123583,55,Electric,Manual,5,199,2,25,235,Bike,1,Yes,158,329,5685,31019
Duke 200,KTM,Bike,2025,195114,49,Diesel,Automatic,3,199,2,25,368,Bike,6,No,212,613,5226,59700
Duke 200,KTM,Bike,2025,144018,29,Electric,Automatic,3,199,2,25,332,Bike,4,Yes,236,315,5077,57875
Duke 390,KTM,Bike,2025,288284,47,Electric,Manual,4,399,2,46,143,Bike,2,Yes,241,411,5318,49296
Duke 390,KTM,Bike,2025,363894,32,Petrol,Manual,3,399,2,46,128,Bike,5,Yes,225,435,7141,10308
Duke 390,KTM,Bike,2025,267074,61,Petrol,Automatic,4,399,2,46,159,Bike,3,Yes,223,226,6866,21418
Duke 390,KTM,Bike,2025,95387,50,Petrol,Manual,4,399,2,46,156,Bike,8,Yes,191,625,11278,49514
RC 390,KTM,Bike,2025,102985,40,Electric,Manual,3,399,2,46,373,Bike,2,No,213,431,12879,15142
RC 390,KTM,Bike,2025,377044,35,Electric,Manual,5,399,2,46,223,Bike,2,Yes,249,306,3096,58724
RC 390,KTM,Bike,2025,175084,65,Diesel,Manual,4,399,2,46,398,Bike,5,Yes,165,223,9649,28537
RC 390,KTM,Bike,2025,80768,64,Hybrid,Manual,4,399,2,46,386,Bike,8,No,217,547,12912,20752
